,employee_id,satisfaction_level,last_evaluation,number_project,avg_monthly_hours,company_tenure,work_accident,left,promotion_last_5years,department,salary,satisfaction_range,evaluation_range
379,380,0.77,0.93,4,231,5,0,1,0,hr,medium,good,excellent
380,381,0.44,0.45,2,156,3,0,1,0,hr,medium,poor,very_poor
381,382,0.38,0.46,2,145,3,0,1,0,hr,medium,poor,very_poor
382,383,0.45,0.48,2,144,3,0,1,0,marketing,medium,poor,very_poor
383,384,0.38,0.51,2,159,3,0,1,0,sales,medium,poor,poor
384,385,0.36,0.48,2,156,3,0,1,0,accounting,high,poor,very_poor
385,386,0.75,0.9,5,256,5,0,1,0,support,low,good,excellent
386,387,0.1,0.93,6,298,4,0,1,0,engineering,medium,very_poor,excellent
387,388,0.1,0.97,6,247,4,0,1,0,management,medium,very_poor,excellent
388,389,0.45,0.5,2,157,3,0,1,0,marketing,medium,poor,poor
389,390,0.42,0.57,2,154,3,1,1,0,marketing,medium,poor,poor
390,391,0.78,1.0,4,253,5,0,1,0,marketing,low,good,excellent
391,392,0.45,0.55,2,148,3,0,1,0,sales,low,poor,poor
392,393,0.84,1.0,4,261,5,0,1,0,sales,low,excellent,excellent
393,394,0.11,0.93,6,282,4,0,1,0,sales,low,very_poor,excellent
394,395,0.42,0.56,2,133,3,0,1,0,sales,low,poor,poor
395,396,0.45,0.46,2,128,3,0,1,0,sales,low,poor,very_poor
396,397,0.46,0.57,2,139,3,0,1,0,sales,low,average,poor
397,398,0.09,0.79,6,293,5,0,1,0,sales,low,very_poor,good
398,399,0.87,0.83,4,265,6,0,1,0,sales,low,excellent,good
399,400,0.1,0.87,6,250,4,0,1,0,sales,low,very_poor,good
400,401,0.91,1.0,5,251,6,0,1,0,sales,low,excellent,excellent
401,402,0.76,0.92,4,246,5,0,1,0,sales,low,good,excellent
402,403,0.74,1.0,5,275,5,0,1,0,sales,low,good,excellent
403,404,0.92,0.93,5,240,5,0,1,0,sales,low,excellent,excellent
404,405,0.76,0.87,5,245,5,0,1,0,sales,low,good,good
405,406,0.47,0.5,4,254,4,0,1,0,sales,low,average,poor
406,407,0.73,0.99,5,241,5,0,1,0,sales,low,good,excellent
407,408,0.09,0.94,6,257,4,0,1,0,sales,low,very_poor,excellent
408,409,0.91,0.92,4,246,5,0,1,0,sales,low,excellent,excellent
409,410,0.82,0.98,4,233,5,0,1,0,sales,low,excellent,excellent
410,411,0.28,0.45,6,218,4,0,1,0,accounting,low,poor,very_poor
411,412,0.84,0.99,4,262,6,0,1,0,accounting,medium,excellent,excellent
412,413,0.45,0.53,2,138,3,0,1,0,accounting,medium,poor,poor
413,414,0.45,0.54,2,142,3,0,1,0,hr,medium,poor,poor
414,415,0.91,0.97,5,233,5,0,1,0,hr,medium,excellent,excellent
415,416,0.42,0.48,2,155,3,0,1,0,hr,medium,poor,very_poor
416,417,0.82,1.0,4,229,6,0,1,0,hr,medium,excellent,excellent
417,418,0.11,0.9,6,264,4,0,1,0,engineering,medium,very_poor,excellent
418,419,0.42,0.53,3,199,4,0,1,0,engineering,medium,poor,poor
419,420,0.82,0.85,4,223,5,0,1,0,engineering,medium,excellent,good
420,421,0.09,0.96,6,268,4,0,1,0,engineering,medium,very_poor,excellent
421,422,0.1,0.94,6,287,4,0,1,0,engineering,medium,very_poor,excellent
422,423,0.86,1.0,5,257,5,0,1,0,engineering,medium,excellent,excellent
423,424,0.4,0.46,2,143,3,0,1,0,engineering,high,poor,very_poor
424,425,0.45,0.46,2,130,3,0,1,0,engineering,low,poor,very_poor
425,426,0.42,0.51,2,136,3,0,1,0,engineering,medium,poor,poor
426,427,0.74,0.92,4,261,5,0,1,0,engineering,medium,good,excellent
427,428,0.55,0.6,3,180,4,0,1,0,engineering,medium,average,poor
428,429,0.37,0.45,2,126,3,0,1,0,support,medium,poor,very_poor
429,430,0.41,0.52,2,127,3,1,1,0,support,low,poor,poor
430,431,0.89,0.65,5,195,6,0,1,0,support,low,excellent,average
431,432,0.41,0.57,2,160,3,0,1,0,support,low,poor,poor
432,433,0.44,0.51,2,150,3,0,1,0,support,low,poor,poor
433,434,0.87,0.84,4,264,6,0,1,0,support,low,excellent,good
434,435,0.1,0.84,6,309,4,0,1,0,support,low,very_poor,good
435,436,0.41,0.47,2,135,3,0,1,0,support,low,poor,very_poor
436,437,0.11,0.85,6,261,4,0,1,0,support,low,very_poor,good
437,438,0.43,0.53,2,160,3,0,1,0,support,low,poor,poor
438,439,0.77,0.9,4,237,5,0,1,0,support,low,good,excellent
439,440,0.41,0.52,2,136,3,0,1,0,engineering,low,poor,poor
440,441,0.41,0.48,2,139,3,0,1,0,engineering,low,poor,very_poor
441,442,0.36,0.78,2,151,4,0,1,0,engineering,low,poor,good
442,443,0.77,1.0,5,229,5,0,1,0,management,low,good,excellent
443,444,0.81,0.98,5,245,5,0,1,0,IT,low,good,excellent
444,445,0.39,0.54,2,127,3,0,1,0,IT,low,poor,poor
445,446,0.09,0.94,6,283,5,0,1,0,IT,low,very_poor,excellent
446,447,0.44,0.46,2,143,3,0,1,0,IT,low,poor,very_poor
447,448,0.1,0.84,5,298,4,0,1,0,IT,low,very_poor,good
448,449,0.36,0.48,2,159,3,0,1,0,product_mng,low,poor,very_poor
449,450,0.81,0.92,5,239,5,0,1,0,product_mng,low,good,excellent
450,451,0.81,0.9,4,226,5,0,1,0,product_mng,medium,good,excellent
451,452,0.85,0.98,5,248,5,0,1,0,product_mng,medium,excellent,excellent
452,453,0.1,0.87,6,286,4,0,1,0,IT,medium,very_poor,good
453,454,0.37,0.54,2,145,3,0,1,0,R&D,medium,poor,poor
454,455,0.09,0.97,7,254,4,1,1,0,R&D,medium,very_poor,excellent
455,456,0.44,0.53,2,127,3,0,1,0,R&D,medium,poor,poor
456,457,0.86,0.93,5,223,5,0,1,0,R&D,medium,excellent,excellent
457,458,0.77,1.0,4,255,5,0,1,0,R&D,medium,good,excellent
458,459,0.41,0.48,2,136,3,0,1,0,marketing,medium,poor,very_poor
459,460,0.4,0.48,2,137,3,0,1,0,sales,medium,poor,very_poor
460,461,0.43,0.49,2,135,3,0,1,0,accounting,medium,poor,poor
461,462,0.43,0.5,2,137,3,0,1,0,support,medium,poor,poor
462,463,0.8,0.53,3,255,5,0,1,0,engineering,high,good,poor
463,464,0.8,0.85,4,273,5,0,1,0,management,low,good,good
464,465,0.82,0.98,5,234,5,0,1,0,marketing,medium,excellent,excellent
465,466,0.37,0.54,2,152,3,0,1,0,marketing,medium,poor,poor
466,467,0.37,0.48,2,134,3,0,1,0,marketing,medium,poor,very_poor
467,468,0.09,0.95,6,292,4,0,1,0,sales,medium,very_poor,excellent
468,469,0.9,0.92,5,245,5,0,1,0,sales,low,excellent,excellent
469,470,0.41,0.52,2,159,3,0,1,0,sales,low,poor,poor
470,471,0.1,0.85,6,260,4,0,1,0,sales,low,very_poor,good
471,472,0.44,0.53,2,149,3,0,1,0,sales,low,poor,poor
472,473,0.89,0.85,5,266,5,0,1,0,sales,low,excellent,good
473,474,0.42,0.56,2,149,3,0,1,0,sales,low,poor,poor
474,475,0.87,1.0,5,242,5,0,1,0,sales,low,excellent,excellent
475,476,0.45,0.57,2,134,3,0,1,0,sales,low,poor,poor
476,477,0.11,0.87,5,271,4,0,1,0,sales,low,very_poor,good
477,478,0.09,0.79,6,275,4,0,1,0,sales,low,very_poor,good
478,479,0.76,0.83,5,227,5,0,1,0,sales,low,good,good
479,480,0.11,0.96,7,277,5,0,1,0,sales,low,very_poor,excellent
480,481,0.37,0.49,2,151,3,0,1,0,sales,low,poor,poor
481,482,0.1,0.79,6,274,4,0,1,0,sales,low,very_poor,good
482,483,0.77,0.87,4,242,6,0,1,0,sales,low,good,good
483,484,0.42,0.54,2,143,3,1,1,0,sales,low,poor,poor
484,485,0.38,0.52,2,145,3,0,1,0,sales,low,poor,poor
485,486,0.32,0.95,5,172,2,0,1,0,sales,low,poor,excellent
486,487,0.38,0.49,2,135,3,0,1,0,accounting,low,poor,poor
487,488,0.19,1.0,4,192,4,0,1,0,accounting,low,very_poor,excellent
488,489,0.1,0.83,7,276,4,0,1,0,accounting,low,very_poor,good
489,490,0.76,0.88,4,206,4,0,1,0,hr,medium,good,excellent
490,491,0.53,0.56,4,281,6,0,1,0,hr,medium,average,poor
491,492,0.39,0.51,2,151,3,0,1,0,hr,medium,poor,poor
492,493,0.11,0.83,6,244,4,0,1,0,hr,medium,very_poor,good
493,494,0.1,0.94,6,309,4,0,1,0,engineering,medium,very_poor,excellent
494,495,0.84,1.0,5,218,5,0,1,0,engineering,medium,excellent,excellent
495,496,0.82,0.99,4,263,6,0,1,0,engineering,medium,excellent,excellent
496,497,0.1,0.82,6,244,4,0,1,0,engineering,medium,very_poor,good
497,498,0.59,0.49,7,263,4,0,1,0,engineering,medium,average,poor
498,499,0.44,0.48,2,143,3,0,1,0,engineering,medium,poor,very_poor
499,500,0.89,0.95,2,181,5,0,1,0,engineering,medium,excellent,excellent
500,501,0.91,0.84,5,265,5,0,1,0,engineering,medium,excellent,good
501,502,0.66,0.57,5,161,5,0,1,0,engineering,high,good,poor
502,503,0.11,0.87,7,282,5,0,1,0,engineering,low,very_poor,good
503,504,0.43,0.51,2,155,3,0,1,0,engineering,medium,poor,poor
504,505,0.78,0.83,4,217,6,0,1,0,support,medium,good,good
505,506,0.11,0.97,6,289,5,0,1,0,support,medium,very_poor,excellent
506,507,0.83,0.98,4,259,5,0,1,0,support,medium,excellent,excellent
507,508,0.39,0.54,2,158,3,0,1,0,support,low,poor,poor
508,509,0.38,0.55,2,158,3,0,1,0,support,low,poor,poor
509,510,0.37,0.57,2,155,3,0,1,0,support,low,poor,poor
510,511,0.44,0.48,2,146,3,0,1,0,support,low,poor,very_poor
511,512,0.53,0.85,2,164,5,0,1,0,support,low,average,good
512,513,0.09,0.96,6,259,4,0,1,0,support,low,very_poor,excellent
513,514,0.11,0.89,6,293,4,0,1,0,support,low,very_poor,excellent
514,515,0.83,0.96,5,275,5,0,1,0,support,low,excellent,excellent
515,516,0.88,1.0,5,219,6,1,1,0,engineering,low,excellent,excellent
516,517,0.1,0.89,6,247,4,0,1,0,engineering,low,very_poor,excellent
517,518,0.09,0.86,7,309,4,0,1,0,engineering,low,very_poor,good
518,519,0.44,0.54,2,151,3,0,1,0,management,low,poor,poor
519,520,0.39,0.51,2,129,3,0,1,0,IT,low,poor,poor
520,521,0.87,0.94,4,274,5,0,1,0,IT,low,excellent,excellent
521,522,0.74,0.99,4,233,5,0,1,0,IT,low,good,excellent
522,523,0.1,0.95,7,289,4,0,1,0,IT,low,very_poor,excellent
523,524,0.74,0.82,4,239,6,0,1,0,IT,low,good,good
524,525,0.75,0.99,5,221,5,0,1,0,product_mng,low,good,excellent
525,526,0.41,0.56,2,150,3,0,1,0,product_mng,low,poor,poor
526,527,0.41,0.45,2,144,3,1,1,0,product_mng,low,poor,very_poor
527,528,0.09,0.9,7,289,4,0,1,0,product_mng,low,very_poor,excellent
528,529,0.09,0.8,6,301,5,0,1,0,IT,medium,very_poor,good
529,530,0.39,0.57,2,145,3,0,1,0,accounting,medium,poor,poor
530,531,0.4,0.56,2,137,3,0,1,0,accounting,medium,poor,poor
531,532,0.37,0.54,2,131,3,1,1,0,hr,medium,poor,poor
532,533,0.1,0.84,6,246,4,0,1,0,hr,medium,very_poor,good
533,534,0.43,0.51,2,136,3,0,1,0,hr,medium,poor,poor
534,535,0.75,0.85,5,240,6,1,1,0,marketing,medium,good,good
535,536,0.37,0.56,2,156,3,0,1,0,sales,medium,poor,poor
536,537,0.11,0.85,6,305,4,0,1,0,accounting,medium,very_poor,good
537,538,0.45,0.45,2,154,3,1,1,0,support,medium,poor,very_poor
538,539,0.87,1.0,5,261,5,1,1,0,engineering,medium,excellent,excellent
539,540,0.11,0.94,7,244,4,0,1,0,management,medium,very_poor,excellent
540,541,0.45,0.54,2,129,3,0,1,0,marketing,high,poor,poor
541,542,0.81,0.87,4,254,5,0,1,0,marketing,low,good,good
542,543,0.77,0.91,5,236,5,0,1,0,marketing,medium,good,excellent
543,544,0.89,0.92,5,237,5,0,1,0,sales,medium,excellent,excellent
544,545,0.43,0.49,2,135,3,0,1,0,sales,medium,poor,poor
545,546,0.78,1.0,5,236,5,0,1,0,sales,medium,good,excellent
546,547,0.37,0.47,2,149,3,0,1,0,sales,low,poor,very_poor
547,548,0.37,0.5,2,141,3,0,1,0,sales,low,poor,poor
548,549,0.85,0.82,4,270,5,0,1,0,sales,low,excellent,good
549,550,0.41,0.47,2,138,3,0,1,0,sales,low,poor,very_poor
550,551,0.11,0.96,6,298,4,0,1,0,sales,low,very_poor,excellent
551,552,0.75,0.99,5,254,5,0,1,0,sales,low,good,excellent
552,553,0.82,0.85,5,248,5,0,1,0,sales,low,excellent,good
553,554,0.79,1.0,5,257,6,0,1,0,sales,low,good,excellent
554,555,0.43,0.53,2,150,3,0,1,0,sales,low,poor,poor
555,556,0.1,0.9,7,281,4,0,1,0,sales,low,very_poor,excellent
556,557,0.46,0.48,2,141,3,1,1,0,sales,low,average,very_poor
557,558,0.43,0.57,2,157,3,0,1,0,sales,low,poor,poor
558,559,0.43,0.55,2,136,3,0,1,0,sales,low,poor,poor
559,560,0.11,0.8,7,296,4,0,1,0,sales,low,very_poor,good
560,561,0.09,0.86,6,279,4,0,1,0,sales,low,very_poor,good
561,562,0.37,0.53,2,131,3,0,1,0,sales,low,poor,poor
562,563,0.4,0.57,2,160,3,0,1,0,accounting,low,poor,poor
563,564,0.1,0.77,7,291,4,0,1,0,accounting,low,very_poor,good
564,565,0.41,0.53,2,157,3,0,1,0,accounting,low,poor,poor
565,566,0.79,0.58,3,294,4,0,1,0,hr,low,good,poor
566,567,0.11,0.79,7,310,4,0,1,0,hr,low,very_poor,good
567,568,0.1,0.97,6,282,4,0,1,0,hr,medium,very_poor,excellent
568,569,0.44,0.51,2,134,3,0,1,0,hr,medium,poor,poor
569,570,0.25,0.46,4,214,4,0,1,0,engineering,medium,very_poor,very_poor
570,571,0.44,0.52,2,137,3,0,1,0,engineering,medium,poor,poor
571,572,0.73,1.0,4,252,5,0,1,0,engineering,medium,good,excellent
572,573,0.75,0.97,5,243,6,0,1,0,engineering,medium,good,excellent
573,574,0.36,0.47,2,148,3,0,1,0,engineering,medium,poor,very_poor
574,575,0.37,0.49,2,151,3,0,1,0,engineering,medium,poor,poor
575,576,0.39,0.49,2,129,3,0,1,0,engineering,medium,poor,poor
576,577,0.48,0.78,2,198,2,0,1,0,engineering,medium,average,good
577,578,0.57,0.72,4,275,6,0,1,0,engineering,medium,average,average
578,579,0.9,0.96,5,243,5,0,1,0,engineering,medium,excellent,excellent
579,580,0.39,0.55,2,159,3,0,1,0,engineering,high,poor,poor
580,581,0.44,0.51,2,145,3,0,1,0,support,low,poor,poor
581,582,0.81,0.88,5,242,5,0,1,0,support,medium,good,excellent
582,583,0.74,0.87,5,242,5,0,1,0,support,medium,good,good
583,584,0.44,0.56,2,145,3,0,1,0,support,medium,poor,poor
584,585,0.41,0.56,2,154,3,0,1,1,support,medium,poor,poor
585,586,0.4,0.51,2,139,3,0,1,0,support,low,poor,poor
586,587,0.46,0.57,2,152,3,0,1,0,support,low,average,poor
587,588,0.8,0.83,2,211,3,0,1,0,support,low,good,good
588,589,0.87,0.9,5,258,5,0,1,0,support,low,excellent,excellent
589,590,0.39,0.54,2,155,3,0,1,0,support,low,poor,poor
590,591,0.38,0.55,2,148,3,0,1,0,support,low,poor,poor
591,592,0.66,0.67,2,255,3,0,1,0,engineering,low,good,average
592,593,0.1,0.8,6,264,4,0,1,0,engineering,low,very_poor,good
593,594,0.37,0.54,2,132,3,0,1,0,engineering,low,poor,poor
594,595,0.1,0.77,6,255,4,0,1,0,management,low,very_poor,good
595,596,0.09,0.87,5,263,4,0,1,0,IT,low,very_poor,good
596,597,0.86,0.84,5,222,5,0,1,0,IT,low,excellent,good
597,598,0.11,0.9,6,263,4,0,1,0,IT,low,very_poor,excellent
598,599,0.37,0.46,2,157,3,0,1,0,IT,low,poor,very_poor
599,600,0.11,0.92,7,307,4,0,1,0,IT,low,very_poor,excellent
600,601,0.77,0.98,5,259,6,0,1,0,product_mng,low,good,excellent
601,602,0.84,0.94,5,222,6,0,1,0,product_mng,low,excellent,excellent
602,603,0.1,0.84,7,250,4,0,1,0,product_mng,low,very_poor,good
603,604,0.83,0.9,5,245,5,0,1,0,product_mng,low,excellent,excellent
604,605,0.11,0.79,6,292,4,0,1,0,IT,low,very_poor,good
605,606,0.86,0.92,5,252,5,0,1,0,R&D,low,excellent,excellent
606,607,0.38,0.56,2,161,3,0,1,0,R&D,medium,poor,poor
607,608,0.11,0.88,5,250,4,0,1,0,R&D,medium,very_poor,excellent
608,609,0.45,0.49,2,134,3,0,1,0,R&D,medium,poor,poor
609,610,0.1,0.85,7,279,4,0,1,0,R&D,medium,very_poor,good
610,611,0.09,0.95,7,256,4,0,1,0,marketing,medium,very_poor,excellent
611,612,0.39,0.53,2,127,3,0,1,0,sales,medium,poor,poor
612,613,0.37,0.47,2,138,3,1,1,0,accounting,medium,poor,very_poor
613,614,0.81,0.97,5,243,5,0,1,0,support,medium,good,excellent
614,615,0.09,0.9,7,296,4,0,1,0,engineering,medium,very_poor,excellent
615,616,0.1,0.88,7,267,4,0,1,0,management,medium,very_poor,excellent
616,617,0.39,0.49,2,144,3,0,1,0,marketing,medium,poor,poor
617,618,0.83,0.95,4,251,5,0,1,0,marketing,medium,excellent,excellent
618,619,0.45,0.57,2,148,3,0,1,0,marketing,high,poor,poor
619,620,0.43,0.51,2,141,3,0,1,0,sales,low,poor,poor
620,621,0.8,0.75,3,268,2,0,1,0,sales,medium,good,good
621,622,0.1,0.86,6,247,4,0,1,0,sales,medium,very_poor,good
622,623,0.1,0.55,2,247,4,0,1,0,sales,medium,very_poor,poor
623,624,0.36,0.52,2,146,3,0,1,0,sales,medium,poor,poor
624,625,0.38,0.5,2,140,3,0,1,0,sales,low,poor,poor
625,626,0.78,0.98,5,263,6,0,1,0,sales,low,good,excellent
626,627,0.44,0.49,2,145,3,0,1,0,sales,low,poor,poor
627,628,0.41,0.46,2,156,3,1,1,0,sales,low,poor,very_poor
628,629,0.72,0.85,5,244,6,0,1,0,sales,low,good,good
629,630,0.46,0.54,2,144,3,0,1,0,sales,low,average,poor
630,631,0.1,0.9,7,286,4,0,1,0,sales,low,very_poor,excellent
631,632,0.34,0.67,4,141,2,0,1,0,sales,low,poor,average
632,633,0.11,0.89,6,260,5,0,1,0,sales,low,very_poor,excellent
633,634,0.38,0.56,2,154,3,0,1,0,sales,low,poor,poor
634,635,0.82,0.92,5,225,5,0,1,0,sales,low,excellent,excellent
635,636,0.39,0.57,2,127,3,0,1,0,sales,low,poor,poor
636,637,0.44,0.53,2,140,3,0,1,0,sales,low,poor,poor
637,638,0.43,0.52,2,147,3,0,1,0,sales,low,poor,poor
638,639,0.84,0.83,4,227,5,0,1,0,accounting,low,excellent,good
639,640,0.43,0.48,2,153,3,0,1,0,accounting,low,poor,very_poor
640,641,0.37,0.52,2,128,3,0,1,0,accounting,low,poor,poor
641,642,0.74,0.97,4,228,5,0,1,0,hr,low,good,excellent
642,643,0.73,0.97,5,235,5,0,1,0,hr,low,good,excellent
643,644,0.37,0.47,2,148,3,0,1,0,hr,low,poor,very_poor
644,645,0.58,0.62,4,238,3,0,1,0,hr,low,average,average
645,646,0.4,0.54,2,141,3,0,1,0,engineering,medium,poor,poor
646,647,0.51,0.83,5,249,4,0,1,0,engineering,medium,average,good
647,648,0.46,0.5,2,151,3,0,1,0,engineering,medium,average,poor
648,649,0.45,0.54,2,129,3,0,1,0,engineering,medium,poor,poor
649,650,0.46,0.5,2,156,3,0,1,0,engineering,medium,average,poor
650,651,0.39,0.45,2,134,3,0,1,0,engineering,medium,poor,very_poor
651,652,0.09,0.88,6,269,4,0,1,0,engineering,medium,very_poor,excellent
652,653,0.09,0.77,6,290,4,0,1,0,engineering,medium,very_poor,good
653,654,0.37,0.51,2,132,3,0,1,0,engineering,medium,poor,poor
654,655,0.1,0.89,7,308,4,0,1,0,engineering,medium,very_poor,excellent
655,656,0.77,1.0,4,232,5,0,1,0,engineering,medium,good,excellent
656,657,0.79,0.86,5,235,5,0,1,0,support,medium,good,good
657,658,0.43,0.55,2,130,3,0,1,0,support,high,poor,poor
658,659,0.38,0.53,2,146,3,0,1,0,support,low,poor,poor
659,660,0.77,0.91,5,221,6,0,1,0,support,medium,good,excellent
660,661,0.44,0.5,2,130,3,0,1,0,support,medium,poor,poor
661,662,0.39,0.46,2,136,3,0,1,0,support,medium,poor,very_poor
662,663,0.78,0.89,5,274,6,0,1,0,support,medium,good,excellent
663,664,0.1,0.79,6,256,5,0,1,0,support,low,very_poor,good
664,665,0.1,0.77,5,276,4,0,1,0,support,low,very_poor,good
665,666,0.75,0.85,5,267,5,0,1,0,support,low,good,good
666,667,0.46,0.62,6,213,3,0,1,0,support,low,average,average
667,668,0.91,0.97,4,274,6,0,1,0,engineering,low,excellent,excellent
668,669,0.1,0.92,6,258,4,0,1,0,engineering,low,very_poor,excellent
669,670,0.72,0.6,3,153,5,0,1,0,engineering,low,good,poor
670,671,0.11,0.95,6,245,4,0,1,0,management,low,very_poor,excellent
671,672,0.11,0.94,6,264,4,0,1,0,IT,low,very_poor,excellent
672,673,0.46,0.57,2,154,3,0,1,0,IT,low,average,poor
673,674,0.37,0.46,2,149,3,0,1,0,IT,low,poor,very_poor
674,675,0.46,0.5,2,157,3,0,1,0,IT,low,average,poor
675,676,0.43,0.57,2,127,3,0,1,0,IT,low,poor,poor
676,677,0.11,0.82,6,270,4,0,1,0,product_mng,low,very_poor,good
677,678,0.73,0.89,5,236,6,0,1,0,product_mng,low,good,excellent
678,679,0.43,0.47,2,158,3,0,1,0,product_mng,low,poor,very_poor
679,680,0.86,1.0,5,229,5,0,1,0,product_mng,low,excellent,excellent
680,681,0.1,0.83,6,269,4,0,1,0,IT,low,very_poor,good
681,682,0.4,0.49,2,128,3,0,1,0,sales,low,poor,poor
682,683,0.11,0.87,7,278,4,0,1,0,sales,low,very_poor,good
683,684,0.86,0.98,3,158,5,0,1,0,sales,low,excellent,excellent
684,685,0.42,1.0,3,202,3,0,1,0,sales,medium,poor,excellent
685,686,0.79,0.84,4,240,5,0,1,0,sales,medium,good,good
686,687,0.1,0.96,7,255,4,0,1,0,marketing,medium,very_poor,excellent
687,688,0.09,0.92,7,254,4,0,1,0,sales,medium,very_poor,excellent
688,689,0.09,0.82,6,257,4,0,1,0,accounting,medium,very_poor,good
689,690,0.87,1.0,4,228,5,0,1,0,support,medium,excellent,excellent
690,691,0.36,0.49,2,145,3,0,1,0,engineering,medium,poor,poor
691,692,0.42,0.75,3,218,4,0,1,0,management,medium,poor,good
692,693,0.84,0.86,5,268,5,0,1,0,marketing,medium,excellent,good
693,694,0.1,0.83,6,278,4,0,1,0,marketing,medium,very_poor,good
694,695,0.78,0.71,3,249,5,0,1,0,marketing,medium,good,average
695,696,0.35,0.99,3,236,4,0,1,0,sales,medium,poor,excellent
696,697,0.1,0.81,7,291,4,0,1,0,sales,high,very_poor,good
697,698,0.11,0.8,6,306,4,0,1,0,sales,low,very_poor,good
698,699,0.43,0.48,2,135,3,0,1,0,sales,medium,poor,very_poor
699,700,0.38,0.45,2,156,3,0,1,0,sales,medium,poor,very_poor
700,701,0.46,0.54,2,143,3,0,1,0,sales,medium,average,poor
701,702,0.89,0.82,4,243,5,0,1,0,sales,medium,excellent,good
702,703,0.45,0.5,2,147,3,0,1,0,sales,low,poor,poor
703,704,0.44,0.53,2,159,3,0,1,0,sales,low,poor,poor
704,705,0.74,0.54,5,216,3,0,1,0,sales,low,good,poor
705,706,0.45,0.54,2,152,3,0,1,0,sales,low,poor,poor
706,707,0.79,0.93,4,226,5,0,1,0,sales,low,good,excellent
707,708,0.79,0.91,5,271,5,0,1,0,sales,low,good,excellent
708,709,0.11,0.87,6,255,4,0,1,0,sales,low,very_poor,good
709,710,0.42,0.48,2,140,3,0,1,0,sales,low,poor,very_poor
710,711,0.64,0.9,6,252,2,0,1,0,sales,low,good,excellent
711,712,0.4,0.55,2,159,3,0,1,0,sales,low,poor,poor
712,713,0.84,0.98,5,270,5,0,1,0,sales,low,excellent,excellent
713,714,0.73,0.92,5,232,5,0,1,0,sales,low,good,excellent
714,715,0.4,0.51,2,144,3,0,1,0,accounting,low,poor,poor
715,716,0.36,0.45,2,127,3,0,1,0,accounting,low,poor,very_poor
716,717,0.43,0.47,2,131,3,0,1,0,accounting,low,poor,very_poor
717,718,0.11,0.78,6,243,4,0,1,0,hr,low,very_poor,good
718,719,0.91,1.0,5,244,6,0,1,0,hr,low,excellent,excellent
719,720,0.8,1.0,5,260,5,0,1,0,hr,low,good,excellent
720,721,0.42,0.49,2,139,3,0,1,0,hr,low,poor,poor
721,722,0.31,0.87,4,184,3,0,1,0,engineering,low,poor,good
722,723,0.44,0.47,2,130,3,0,1,0,engineering,low,poor,very_poor
723,724,0.38,0.54,2,135,3,0,1,0,engineering,medium,poor,poor
724,725,0.45,0.56,2,146,3,0,1,0,engineering,medium,poor,poor
725,726,0.43,0.46,2,149,3,0,1,0,engineering,medium,poor,very_poor
726,727,0.45,0.46,2,153,3,1,1,0,engineering,medium,poor,very_poor
727,728,0.43,0.57,2,160,3,0,1,0,engineering,medium,poor,poor
728,729,0.43,0.49,2,160,3,0,1,0,engineering,medium,poor,poor
729,730,0.09,0.83,6,282,4,0,1,0,engineering,medium,very_poor,good
730,731,0.43,0.47,2,128,3,0,1,0,engineering,medium,poor,very_poor
731,732,0.79,0.94,4,232,5,0,1,0,engineering,medium,good,excellent
732,733,0.85,0.58,3,226,2,0,1,0,support,medium,excellent,poor
733,734,0.38,0.45,2,129,3,0,1,0,support,medium,poor,very_poor
734,735,0.11,0.92,7,255,4,0,1,0,support,medium,very_poor,excellent
735,736,0.83,0.99,5,258,5,0,1,0,support,high,excellent,excellent
736,737,0.81,0.91,4,229,5,0,1,0,support,low,good,excellent
737,738,0.42,0.56,2,143,3,0,1,0,support,medium,poor,poor
738,739,0.11,0.87,6,257,4,0,1,0,support,medium,very_poor,good
739,740,0.11,0.85,7,275,4,0,1,0,support,medium,very_poor,good
740,741,0.1,0.89,7,291,4,0,1,0,support,medium,very_poor,excellent
741,742,0.5,0.54,5,153,4,0,1,0,support,low,average,poor
742,743,0.44,0.49,2,154,3,0,1,0,support,low,poor,poor
743,744,0.11,0.9,6,301,4,0,1,0,engineering,low,very_poor,excellent
744,745,0.39,0.52,2,134,3,0,1,0,engineering,low,poor,poor
745,746,0.11,0.78,6,245,4,0,1,0,engineering,low,very_poor,good
746,747,0.36,0.5,2,132,3,0,1,0,management,low,poor,poor
747,748,0.43,0.51,2,130,3,0,1,0,IT,low,poor,poor
748,749,0.4,0.5,2,127,3,0,1,0,IT,low,poor,poor
749,750,0.86,0.84,4,246,6,0,1,0,IT,low,excellent,good
750,751,0.38,0.49,2,145,3,0,1,0,IT,low,poor,poor
751,752,0.46,0.45,2,138,3,0,1,1,IT,low,average,very_poor
752,753,0.37,0.57,2,129,3,0,1,0,product_mng,low,poor,poor
753,754,0.43,0.52,2,150,3,0,1,0,product_mng,low,poor,poor
754,755,0.66,0.93,5,253,5,0,1,0,product_mng,low,good,excellent
755,756,0.37,0.48,2,160,3,0,1,0,product_mng,low,poor,very_poor
756,757,0.77,0.92,5,235,5,0,1,0,IT,low,good,excellent
757,758,0.38,0.55,2,151,3,0,1,0,sales,low,poor,poor
758,759,0.39,0.54,2,127,3,0,1,0,sales,low,poor,poor
759,760,0.41,0.55,2,151,3,0,1,0,sales,low,poor,poor
760,761,0.1,0.9,7,290,4,0,1,0,sales,low,very_poor,excellent
